Gaston;1;8
Gaubert;1;8
Gautier;1;8
Gavin;1;2
Gavino;1;1
Gay;2;2
Gaylord;1;2
Gaynor;2;2
Gebbert;1;4
Gebhard;1;4
Geena;2;2
Geltrude;2;1
Gemma;2;3
Gene;1;3
Genesis;2;2
Geneva;2;2
Genevieve;2;2
Geneviève;2;8
Genie;2;2
Gennarino;1;1
Gennaro;1;1
Genoveffa;2;1
Geoff;1;10
Geoffrey;1;10
Geordie;1;2
Georg;1;4
George;1;2
Georges;1;8
Georgette;2;8
Georgia;2;2
Georgie;3;2
Georgina;2;6
Georgine;2;8
Gerald;1;6
Gérald;1;8
Geraldine;2;2
Géraldine;2;8
Gerard;1;2
Gérard;1;8
Gerardo;1;1
Géraud;1;8
Gerd;1;4
Gerda;2;4
Gereon;1;4
Gerfried;1;4
Gerhard;1;4
Gerhardt;1;4
Gerhild;2;4
Gerlinde;2;4
Germain;1;8
Germaine;2;8
German;1;2
Germana;2;1
Germano;1;1
Gernot;1;4
Gerolamo;1;1
Gerold;1;4
Geronimo;1;1
Gerry;3;2
Gert;1;4
Gertrude;2;7
Gerulf;1;4
Gervais;1;8
Gervaise;2;8
Gervas;1;4
Gervase;1;2
Gervasio;1;1
Gessica;2;1
Gherardo;1;1
Ghislain;1;8
Ghislaine;2;8
Ghyslain;1;8
Ghyslaine;1;8
Giachetta;2;1
Giacinta;2;1
Giacinto;1;1
Giacobbe;1;1
Giacomo;1;1
Giada;2;1
Giambattista;1;1
Giampaolo;1;1
Giampiero;1;1
Giancarlo;1;1
Gianfranco;1;1
Gianluca;1;1
Gianluigi;1;1
Gianmarco;1;1
Gianmaria;1;1
Gianna;2;1
Gianni;1;1
Giannina;2;1
Giannino;1;1
Gideon;1;2
Giffard;1;2
Gil;1;2
Gilbert;1;14
Gilberta;2;1
Gilberte;2;8
Gilberto;1;1
Gilda;2;1
Giles;1;2
Gilles;1;8
Gillian;2;2
Gina;2;3
Ginette;2;8
Ginevra;2;1
Ginger;2;2
Gino;1;1
Gioacchino;1;1
Gioachino;1;1
Gioconda;2;1
Gioia;2;1
Gionata;1;1
Giordano;1;1
Giorgia;2;1
Giorgina;2;1
Giorgino;1;1
Giorgio;1;1
Giosetta;2;1
Giosuè;1;1
Giotto;1;1
Giovanna;2;1
Giovannetta;2;1
Giovanni;1;1
Giraldo;1;1
Girolamo;1;1
Gisbert;1;4
Gisela;2;4
Gisèle;2;8
Gisella;2;1
Giselle;2;10
Gitta;2;4
Gitte;2;4
Giuditta;2;1
Giulia;2;1
Giuliana;2;1
Giuliano;1;1
Giulietta;2;1
Giulio;1;1
Giuseppa;2;1
Giuseppe;1;1
Giuseppina;2;1
Giustina;2;1
Giustino;1;1
Gladwin;1;2
Gladys;2;2
Glanville;1;2
Glauco;1;1
Glenda;2;3
Glenn;1;2
Gloria;2;7
Glory;2;2
Goddard;1;2
Godfrey;1;2
Goffredo;1;1
Goldie;2;2
Goodwin;1;2
Gordon;1;2
Gore;1;2
Gosse;1;2
Gottfried;1;4
Gotthard;1;4
Gotthilf;1;4
Gotthold;1;4
Gottlieb;1;4
Gottlob;1;4
Gottschalk;1;4
Grace;2;2
Gracelyn;2;2
Gracie;2;2
Grady;1;2
Graham;1;2
Grant;1;2
Granville;1;2
Gratia;2;4
Gratien;1;8
Gray;1;2
Grayson;1;2
Grazia;2;1
Graziana;2;1
Graziano;1;1
Graziella;2;1
Greer;3;2
Greg;1;2
Grégoire;1;8
Gregor;1;4
Gregorio;1;1
Gregory;1;2
Gresham;1;2
Greta;2;7
Gretchen;2;6
Grete;2;4
Gretel;2;4
Grier;1;2
Griffin;1;2
Griselda;2;3
Grosvenor;1;2
Grover;1;2
Gualtiero;1;1
Guatier;1;8
Gudrun;2;4
Guenièvre;2;8
Guerino;1;1
Guglielmo;1;1
Guido;1;5
Guillaume;1;8
Gunda;2;4
Gundula;2;4
Guntram;1;4
Gus;1;2
Gustaf;1;4
Gustav;1;4
Gustave;1;8
Gustavo;1;1
Guy;1;10
Gwen;2;2
Gwenaël;1;8
Gwenaëlle;2;8
Gwenda;2;2
Gwendoline;2;8
Gwyneth;2;2
Gypsy;2;2
Hadley;3;2
Hagen;1;4
Hal;1;2
Hale;1;2
Hall;1;2
Hallam;1;2
Halle;2;2
Hamilton;1;2
Hammond;1;2
Hank;1;2
Hanna;2;4
Hannah;2;14
Hanne;2;4
Hannelore;2;4
Hans;1;4
Happy;3;2
Harald;1;4
Harding;1;2
Hardy;1;2
Harlan;1;2
Harley;3;2
Harlow;3;2
Harmon;1;2
Harmony;2;2
Harold;1;2
Harper;3;2
Harriet;2;2
Harris;1;2
Harrison;1;2
Harry;1;2
Hartley;1;2
Hartmann;1;4
Hartmut;1;4
Hartwig;1;4
Hartwin;1;4
Harve;1;2
Harvey;1;2
Haven;3;2
Hayden;3;2
Haydn;1;2
Hayley;2;2
Haywood;1;2
Haze;2;2
Hazel;2;2
Heath;1;2
Heather;2;2
Heaven;2;2
Hector;1;10
Hedwig;2;4
Heidi;2;6
Heike;3;4
Heinrich;1;4
Heinrike;2;4
Heinz;1;4
Helen;2;2
Helena;2;6
Helene;2;4
Hélène;2;8
Helga;2;4
Helge;1;4
Helma;2;4
Helmfried;1;4
Helmut;1;4
Helmuth;1;4
Héloïse;2;8
Henderson;1;2
Hendrik;1;4
Henri;1;8
Henrietta;2;2
Henriette;2;12
Henrike;2;4
Henry;1;2
Hepsie;2;2
Herbert;1;14
Hercule;1;8
Heribert;1;4
Herman;1;2
Hermann;1;4
Hermenegild;1;4
Hermine;2;12
Hertha;2;4
Hervé;1;8
Hieronymus;1;4
Hilaire;1;8
Hilary;3;2
Hilbert;1;4
Hilda;2;6
Hilde;2;4
Hildebert;1;4
Hildebrand;1;4
Hildegard;2;4
Hildegarde;2;4
Hildred;3;2
Hiltraud;2;4
Hiltrud;2;4
Hiltrude;2;4
Hippolyte;1;8
Hiram;1;2
Holden;1;2
Hollis;3;2
Homer;1;2
Honey;2;2
Honoré;1;8
Honorine;2;8
Honour;2;2
Hope;2;2
Horace;1;10
Horatio;1;2
Horst;1;4
Hortense;2;10
Howard;1;2
Hoyt;1;2
Hubert;1;14
Hubertus;1;4
Hudson;1;2
Hugh;1;2
Hugo;1;6
Hugues;1;8
Huguette;2;8
Hulda;2;4
Humbert;1;14
Humphrey;1;2
Hunter;3;2
Hyacinthe;3;8
Iacopo;1;1
Ian;1;2
Ida;2;7
Iggy;1;2
Ignace;1;8
Ignatz;1;4
Ignazio;1;1
Igor;1;1
Ike;1;2
Ilaria;2;1
Ilario;1;1
Ilbert;1;2
Ilda;2;1
Ilenia;2;1
Ilona;2;4
Ilsa;2;4
Ilse;2;4
Imelda;2;1
Immacolata;2;1
Immanuel;1;4
Imogen;2;2
Ina;2;6
India;2;2
Indiana;3;2
Indigo;3;2
Ines;2;3
Inès;2;8
Inez;2;2
Inga;2;4
Ingeborg;2;4
Ingeburg;2;4
Ingo;1;4
Ingolf;1;4
Ingomar;1;4
Ingram;1;2
Ingrid;2;4
Inka;2;4
Innocenzo;1;1
Iolanda;2;1
Iona;2;2
Ione;2;2
Ippolito;1;1
Ira;1;2
Ireland;2;2
Irene;2;7
Irène;2;8
Irénée;1;8
Iris;2;15
Irma;2;7
Irmentrud;2;4
Irmhild;2;4
Irmingard;2;4
Irmtraud;2;4
Irving;1;2
Irwin;1;2
Isa;2;5
Isaac;1;2
Isaak;1;4
Isabel;2;14
Isabella;2;7
Isabelle;2;14
Isadora;2;3
Isaia;1;1
Isaiah;1;2
Isaure;2;8
Isidor;1;4
Isidora;2;3
Isidore;1;10
Isidoro;1;1
Isolde;2;7
Isotta;2;1
Israel;1;2
Itala;2;1
Italia;2;1
Italo;1;1
Ivan;1;3
Ivo;1;5
Ivonne;2;5
Ivor;1;2
Ivy;2;2
Jacinthe;2;8
Jack;1;2
Jackie;2;2
Jackson;1;2
Jacob;1;2
Jacopo;1;1
Jacqueline;2;10
Jacques;1;8
Jacquetta;2;2
Jacquette;2;8
Jada;2;2
Jade;2;10
Jaden;3;2
Jakob;1;4
James;1;2
Jameson;1;2
Jamey;3;2
Jamie;3;2
Jan;1;4
Jana;2;4
Jane;2;2
Janelle;2;2
Janessa;2;2
Janet;2;2
Janice;2;2
Janina;2;4
Janine;2;2
Janis;2;2
Janna;2;2
Jared;1;2
Jaron;1;2
Jarvis;1;2
Jasmin;2;4
Jasmine;2;10
Jason;1;10
Jasper;1;2
Jay;1;2
Jayla;2;2
Jaylee;2;2
Jaylene;2;2
Jaylyn;2;2
Jean;1;8
Jean-Baptiste;1;8
Jeanette;2;10
Jeanine;2;10
Jean-Marie;1;8
Jeanne;2;8
Jeannette;2;10
Jeannine;2;10
Jeannot;1;8
Jeff;2;2
Jefferson;1;2
Jeffrey;1;2
Jen;2;2
Jenna;2;2
Jennie;2;2
Jennifer;2;2
Jenny;2;2
Jeremiah;1;2
Jeremias;1;4
Jérémie;1;8
Jeremy;1;2
Jerome;1;2
Jérôme;1;8
Jerry;3;2
Jess;3;2
Jessica;2;15
Jessie;3;2
Jessika;2;7
Jett;1;2
Jewel;3;2
Jill;2;2
Jim;1;2
Jimmie;1;2
Jimmy;1;2
Jinny;2;2
Joachim;1;12
Joan;2;2
Joandra;2;2
Joanie;2;2
Joanna;2;2
Jobeth;2;2
Joceline;2;8
Jocelyn;3;10
Jocelyne;2;8
Jody;3;2
Joe;1;2
Joel;1;2
Joël;1;8
Joella;2;2
Joelle;2;2
Joëlle;2;8
Joey;3;2
Johann;1;4
Johanna;2;6
Johannes;1;4
John;1;2
Johnny;1;2
Jojo;3;2
Jolanda;2;1
Jolene;2;2
Jolie;2;2
Jonah;1;2
Jonas;1;4
Jonathan;1;15
Jonelle;2;2
Jonette;2;2
Jonquil;2;2
Jools;3;2
Jordan;3;2
Jordana;2;2
Jördis;2;4
Jörg;1;4
Jorie;2;2
Josée;2;8
Josef;1;4
Josefine;2;4
Joseph;1;14
Josepha;2;4
Josèphe;2;8
Josephine;2;6
Joséphine;2;8
Josette;2;8
Josh;1;2
Joshua;1;2
Josiah;1;2
Josiane;2;8
Joss;3;2
Josse;1;8
Josué;1;8
Jourdain;1;8
Joy;2;2
Joyce;3;2
Judd;1;2
Jude;1;2
Judi;2;2
Judicaël;1;8
Judie;2;2
Judith;2;14
Judy;2;2
Jules;3;2
Jules;1;8
Julia;2;6
Julian;1;6
Juliana;2;6
Juliane;2;12
Julianne;2;2
Julie;2;8
Julien;1;8
Julienne;2;8
Juliet;2;2
Juliette;2;8
Julius;1;6
June;2;2
Junior;1;2
Juniper;2;2
Jürgen;1;4
Juste;1;8
Justice;3;2
Justin;1;10
Justina;2;2
Justine;2;14
Justus;1;4
Justy;3;2
Jutta;2;4
Jutte;2;4
Kai;1;4
Karen;2;6
Karin;2;6
Karina;2;6
Karl;1;6
Karla;2;4
Karlmann;1;4
Karola;2;4
Karolina;2;4
Karoline;2;4
Karsten;1;4
Kasimir;1;4
Kasimira;2;4
Kaspar;1;4
Katarina;2;4
Katarine;2;4
Kate;2;2
Katharina;2;4
Katherina;2;4
Katherine;2;6
Kathleen;2;2
Kathlyn;2;2
Kathy;2;2
Katia;2;1
Katie;2;2
Katinka;2;4
Katja;2;4
Katrina;2;4
Katy;2;2
Kay;2;2
Kayetan;1;4
Kayla;2;2
Kaylee;2;2
Kaylyn;2;2
Keanna;2;2
Keaton;1;2
Keegan;1;2
Keila;2;2
Keir;1;2
Keith;1;2
Kelly;3;2
Kelsey;3;2
Kelvin;1;2
Kemp;1;2
Ken;1;2
Kendall;3;2
Kendra;2;2
Kendrick;1;2
Kenelm;1;2
Kennard;1;2
Kennedy;3;2
Kenneth;1;2
Kenny;1;2
Kent;1;2
Kenton;1;2
Kenya;2;2
Kenyon;1;2
Kenzie;3;2
Kerensa;2;2
Kermit;1;2
Kerr;1;2
Kerry;3;2
Kestrel;2;2
Kevin;1;14
Kiaran;1;2
Kiefer;1;2
Kiki;2;6
Kilian;1;4
Kim;3;2
Kimball;1;2
Kimberly;2;2
King;1;2
Kingsley;1;2
Kingston;1;2
Kinley;2;2
Kinsley;2;2
Kipling;1;2
Kira;2;2
Kirby;1;2
Kirk;1;2
Kirsten;2;2
Kitty;2;2
Klaas;1;4
Klara;2;4
Klaus;1;4
Klemens;1;4
Knox;1;2
Knut;1;4
Koloman;1;4
Konrad;1;4
Konstantin;1;4
Konstanze;2;4
Kora;2;4
Korbinian;1;4
Kornelia;2;4
Kreszentia;2;4
Kreszenz;2;4
Kriemhild;2;4
Kriemhilde;2;4
Krimhilde;2;4
Kris;3;2
Krista;2;4
Kristiane;2;4
Kristin;2;6
Kristina;2;6
Kristine;2;4
Kristy;2;2
Kunibert;1;4
Kunigunde;2;4
Kurt;1;6
Kyla;2;2
Kyle;1;2
Kylie;2;2
Kynaston;1;2
Lacey;3;2
Lachlan;1;2
Lacy;3;2
Ladislao;1;1
Laetitia;2;8
Laird;1;2
Lake;1;2
Lalia;2;2
Lamar;1;2
Lambert;1;14
Lamberto;1;1
Lamont;1;2
Lana;2;2
Lance;1;2
Landon;1;2
Lane;1;2
Lanford;1;2
Lapo;1;1
Lara;2;15
Lark;2;2
Larrie;1;2
Larry;1;2
Lars;1;4
Laura;2;7
Laure;2;8
Laureen;2;2
Laurel;2;2
Lauren;2;2
Laurence;1;2
Laurence;2;8
Laurent;1;8
Laurentin;1;8
Laurentine;2;8
Laurenz;1;4
Lauressa;2;2
Lauretta;2;1
Laurette;2;8
Laurine;2;8
Lauro;1;1
Lavender;2;2
Laverne;3;2
Lavonne;2;2
Lawrence;1;2
Lawson;1;2
Layla;2;2
Layton;1;2
Lazare;1;8
Lazzaro;1;1
Lea;2;5
Léa;2;8
Leah;2;2
Leandra;2;1
Léandre;1;8
Leandro;1;1
Leann;2;2
Leanne;2;2
Leberecht;1;4
Lee;3;2
Leeann;2;2
Leith;1;2
Leland;1;2
Lelia;2;1
Lelio;1;1
Lemoine;1;2
Len;1;2
Lena;2;7
Lene;2;4
Lennie;1;2
Lennon;1;2
Lennox;1;2
Lenny;1;2
Lenox;1;2
Leo;1;7
Léo;1;8
Leola;2;2
Leon;1;6
Léon;1;8
Leona;2;6
Leonard;1;6
Léonard;1;8
Leonarda;2;1
Leonardo;1;1
Léonce;1;8
Leone;1;1
Léone;2;8
Leonhard;1;4
Léonide;3;8
Leonie;2;4
Léonie;2;8
Léonne;2;8
Leonore;2;4
Leontina;2;1
Léontine;2;8
Leonzio;1;1
Leopold;1;6
Léopold;1;8
Léopoldine;2;8
Leopoldo;1;1
Leroy;1;2
Les;1;2
Leslie;3;2
Lester;1;2
Leta;2;2
Letitia;2;2
Letizia;2;1
Levi;1;2
Lewin;1;2
Lewis;1;2
Lex;1;2
Lexa;2;2
Lexi;2;2
Lexus;2;2
Lexy;2;2
Leyton;1;2
Lia;2;1
Liam;1;2
Liana;2;3
Liane;2;4
Libby;2;2
Liberatore;1;1
Liberty;2;2
Liboria;2;1
Liborio;1;1
Liddy;2;2
Lidia;2;1
Lilac;2;2
Lili;2;12
Liliana;2;3
Liliane;2;8
Lilibet;2;2
Lilibeth;2;2
Lilli;2;12
Lillian;2;10
Lilly;2;2
Lily;2;2
Lina;2;3
Lincoln;1;2
Linda;2;7
Lindsay;3;2
Linford;1;2
Linnaea;2;2
Lino;1;1
Linus;1;4
Linwood;1;2
Lionel;1;8
Lisa;2;7
Lise;2;10
Liselotte;2;4
Lisette;2;10
Lissa;2;2
Lita;2;2
Liv;2;2
Livia;2;3
Liviana;2;1
Livio;1;1
Liz;2;2
Liza;2;2
Lizzy;2;2
Lloyd;1;2
Lodovico;1;1
Logan;3;2
Loïc;1;8
Lois;2;2
Lola;2;3
London;3;2
Lora;2;3
Loredana;2;1
Loreen;2;2
Loren;2;2
Lorena;2;3
Lorene;2;2
Lorenz;1;4
Lorenza;2;1
Lorenzo;1;1
Loreta;2;3
Loretta;2;3
Lorette;2;8
Loris;1;1
Lorita;2;1
Lorna;2;2
Lorne;1;2
Lorraine;2;2
Lotario;1;1
Lothaire;1;8
Lothar;1;4
Lotte;2;4
Lottie;2;2
Lotus;2;2
Lou;3;10
Louella;2;2
Louis;1;10
Louisa;2;6
Louise;2;14
Louisette;2;8
Loup;1;8
Love;2;2
Lowell;1;2
Luana;2;3
Luc;1;8
Luca;1;5
Lucas;1;10
Luce;2;9
Lucette;2;8
Lucia;2;7
Lucian;1;2
Luciana;2;1
Luciano;1;1
Lucie;2;8
Lucien;1;8
Lucienne;2;8
Lucilio;1;1
Lucilla;2;1
Lucille;2;10
Lucinda;2;2
Lucinde;2;8
Lucio;1;1
Lucius;1;2
Lucky;1;2
Lucrèce;3;8
Lucrezia;2;1
Lucy;2;2
Ludger;1;4
Ludivine;2;8
Ludolf;1;4
Ludovic;1;8
Ludovica;2;1
Ludovico;1;1
Ludwig;1;4
Luigi;1;1
Luigia;2;1
Luigina;2;1
Luigino;2;1
Luisa;2;1
Luise;2;4
Luisella;2;1
Luitgard;2;4
Luitger;1;4
Luitpold;1;4
Lukas;1;4
Luke;1;2
Lula;2;2
Lulu;2;4
Lutgard;2;4
Luther;1;2
Lutz;1;4
Lyall;1;2
Lydia;2;6
Lydie;2;8
Lyle;1;2
Lyndon;1;2
Lynette;2;2
Lynn;3;2
Lyric;2;2
Mabel;2;2
Mack;1;2
Mackenzie;3;2
Macy;2;2
Maddalena;2;1
Maddie;2;2
Maddox;1;2
Maddy;2;2
Madeleine;2;10
Madeline;2;10
Madison;3;2
Madonna;2;2
Maël;1;8
Maëlle;2;8
Maëlys;2;8
Maeva;2;8
Mafalda;2;1
Magalie;2;8
Magda;2;4
Magdalena;2;6
Magdalene;2;6
Magnolia;2;2
Mahala;2;2
Mahaut;2;8
Maike;2;4
Maitland;1;2
Maja;2;4
Major;1;2
Malachi;1;2
Malandra;2;2
Malcolm;1;2
Mallory;2;2
Malone;1;2
Malte;1;4
Malvina;2;2
Mandi;2;2
Mandy;2;2
Manfred;1;4
Manfredo;1;1
Manfried;1;4
Manley;1;2
Manlio;1;1
Manny;1;2
Manon;2;8
Manuel;1;7
Manuela;2;5
Manuele;1;1
Marc;1;8
Marcel;1;12
Marceline;2;8
Marcella;2;5
Marcelle;2;8
Marcellin;1;8
Marcelline;2;8
Marcellino;1;1
Marcello;1;1
Marcellus;1;4
Marcia;2;2
Marco;1;5
Marcus;1;2
Margaret;2;2
Margareta;2;4
Margarete;2;4
Margaretha;2;4
Margarethe;2;4
Marge;2;2
Margherita;2;1
Margie;2;2
Margot;2;8
Margrit;2;4
Marguerite;2;8
Maria;2;7
Mariangela;2;1
Marianna;2;3
Marianne;2;14
Mariano;1;1
Marica;2;1
Marida;2;1
Marie;2;14
Mariele;2;5
Mariella;2;1
Marielle;2;8
Marietta;2;1
Mariette;2;8
Marigold;2;2
Marika;2;1
Marilena;2;1
Marilène;2;8
Marilou;2;10
Marilyn;2;2
Marin;1;8
Marina;2;5
Marine;2;8
Marinella;2;1
Marino;1;1
Mario;1;1
Marion;2;10
Marisa;2;3
Marise;2;8
Marissa;2;2
Maristella;2;1
Marita;2;4
Marius;1;12
Marjolaine;2;8
Mark;1;2
Markus;1;4
Marla;2;2
Marlene;2;7
Marlène;2;8
Marley;2;2
Marlies;2;4
Marlis;2;4
Marlon;1;2
Marlowe;1;2
Marmaduke;1;2
Marshall;1;2
Marta;2;1
Martha;2;2
Marthe;2;12
Martin;1;14
Martina;2;7
Martine;2;8
Martino;1;1
Marva;2;2
Marvin;1;6
Marwin;1;4
Mary;2;2
Maryann;2;2
Maryanne;2;2
Marybeth;2;2
Marylou;2;2
Marzell;1;4
Marzia;2;1
Marzio;1;1
Mason;1;2
Massimiliano;1;1
Massimo;1;1
Mathias;1;12
Mathieu;1;8
Mathilde;2;12
Mathis;1;12
Matilda;2;2
Matilde;2;1
Matt;1;2
Matteo;1;1
Matthäus;1;4
Matthew;1;2
Matthias;1;12
Matthieu;1;8
Mattia;1;1
Mattias;1;12
Maud;2;2
Maura;2;3
Maurice;1;10
Maurizio;1;1
Mauro;1;1
Maverick;1;2
Mavis;2;2
Max;1;7
Maxence;1;8
Maxime;1;8
Maximilian;1;6
Maximiliane;2;4
Maximilien;1;8
Maximilienne;2;8
Maxine;2;2
Maxwell;1;2
May;2;2
Maya;2;2
Maybelline;2;2
Maylis;2;8
Maynard;1;2
Meadow;2;2
Meg;2;2
Megan;2;2
Meike;2;4
Meine;1;4
Meinhard;1;4
Mel;3;2
Melania;2;1
Melanie;2;6
Mélanie;2;8
Melany;2;2
Melba;2;2
Melchiorre;1;1
Melina;2;10
Melinda;2;2
Méline;2;8
Mélisande;2;8
Melissa;2;3
Mélissa;2;8
Melody;2;2
Melville;1;2
Melvin;1;2
Mercy;2;2
Meredith;3;2
Merit;1;2
Meriwether;1;2
Merlin;1;2
Merrill;1;2
Merritt;1;2
Merton;1;2
Mervyn;1;2
Meta;2;4
Mia;2;7
Micaela;2;1
Micah;1;2
Michael;1;7
Michaël;1;8
Michaela;2;6
Michel;1;8
Michela;2;1
Michelangela;2;1
Michelangelo;1;1
Michele;1;1
Michèle;2;8
Michelina;2;1
Micheline;2;8
Michelle;2;11
Mick;1;2
Mickaël;1;8
Micky;1;2
Mike;1;2
Mikey;1;2
Milburn;1;2
Mildred;2;2
Milena;2;1
Miles;1;2
Miley;2;2
Milford;1;2
Millard;1;2
Millicent;2;2
Milly;2;2
Milo;1;3
Milton;1;2
Mina;2;3
Mindy;2;2
Minerva;2;3
Minna;2;4
Minnie;2;2
Minty;2;2
Mirabella;2;1
Mirabelle;2;10
Miracle;2;2
Miranda;2;3
Mireille;2;8
Mirella;2;1
Miriam;2;7
Missie;2;2
Missy;2;2
Misty;2;2
Mitch;1;2
Mitchell;1;2
Modeste;3;8
Modestine;2;8
Modesto;1;1
Modesty;2;2
Moe;1;2
Molly;2;2
Mona;2;2
Monday;2;2
Monia;2;1
Monica;2;3
Monika;2;7
Monique;2;8
Monroe;1;2
Montague;1;2
Montana;3;2
Montgomery;1;2
Moreen;2;2
Morgan;3;11
Morgana;2;3
Morgane;2;8
Moriah;2;2
Moritz;1;4
Morley;1;2
Morris;1;2
Mortimer;1;2
Morton;1;2
Moses;1;2
Muriel;2;11
Murphy;3;2
Murray;1;2
Mylène;2;8
Myra;2;2
Myriam;2;8
Myron;1;2
Myrtle;2;2
Nadège;2;8
Nadia;2;11
Nadine;2;8
Nadja;2;4
Naldo;1;1
Nancy;2;2
Naomi;2;3
Narcisa;2;1
Narciso;1;1
Narcisse;3;8
Narelle;2;2
Nash;1;2
Natacha;2;8
Natale;1;1
Natalia;2;1
Natalie;2;14
Natanaele;1;1
Natascia;2;1
Natasha;2;3
Nate;1;2
Nathalie;2;14
Nathan;1;10
Nathanaël;1;8
Nathaniel;1;2
Nazaire;1;8
Nazareno;1;1
Nazario;1;1
Nazzareno;1;1
Neal;1;2
Ned;1;2
Neil;1;2
Nelda;2;2
Nell;2;2
Nella;2;1
Nelly;2;2
Nelson;1;2
Nerea;2;1
Nereo;1;1
Nerina;2;1
Nerio;1;1
Nero;1;1
Nestore;1;1
Neva;2;3
Nevada;2;2
Neville;1;2
Nevio;1;1
Newton;1;2
Niccolò;1;1
Nicéphore;1;8
Nicholas;1;10
Nick;1;2
Nicky;3;2
Nico;1;5
Nicodème;1;8
Nicodemo;1;1
Nicola;1;5
Nicolas;1;8
Nicolaus;1;4
Nicole;2;15
Nicoletta;2;1
Nicolina;2;1
Nicolò;1;1
Nicomede;1;1
Nicostrato;1;1
Nigel;1;2
Nigella;2;2
Nikki;3;2
Niklaus;1;4
Nikola;2;4
Nikolaus;1;4
Nina;2;15
Nino;1;1
Nita;2;2
Nives;2;1
Noah;1;2
Noble;1;2
Noé;1;9
Noel;1;2
Noël;1;8
Noèle;2;8
Noella;2;8
Noelle;2;2
Noëlle;2;8
Noemi;2;1
Noémie;2;8
Nola;2;2
Nolan;1;2
Nora;2;5
Norah;2;2
Norbert;1;14
Norina;2;1
Norma;2;3
Norman;1;2
Norris;1;2
Norton;1;2
Norwood;1;2
Nova;2;2
Nunzia;2;1
Nunziatina;2;1
Nunzio;1;1
Nydia;2;2
Nyree;2;2
Ocean;3;2
Océane;2;8
Octavia;2;2
Oddo;1;1
Odelia;2;2
Odell;3;2
Odetta;2;2
Odette;2;8
Odile;2;8
Odilon;1;8
Ofelia;2;1
Ogden;1;2
Olaf;1;4
Olga;2;5
Olimpia;2;1
Olive;2;2
Oliver;1;6
Olivia;2;7
Olivie;2;8
Olivier;1;8
Oliviero;1;1
Olympe;2;8
Omar;1;3
Oneida;2;2
Onésime;1;8
Opal;2;2
Ophelia;2;2
Ophélie;2;8
Oral;1;4
Orazio;1;1
Orfeo;1;1
Oria;2;1
Oriana;2;1
Oriane;2;8
Orianne;2;8
Orlanda;2;1
Orlando;1;1
Ornella;2;1
Orsina;2;1
Orsino;1;1
Orso;1;1
Orsola;2;1
Orson;1;2
Ortrun;2;4
Ortwin;1;4
Orville;1;2
Osanna;2;1
Osborn;1;2
Osborne;1;2
Osbourne;1;2
Oscar;1;3
Oskar;1;4
Osmond;1;2
Osvaldo;1;1
Oswald;1;6
Othmar;1;4
Otis;1;3
Otmar;1;4
Ottavia;2;1
Ottaviano;1;1
Ottavio;1;1
Ottilie;2;4
Ottmar;1;4
Otto;1;6
Ottokar;1;4
Ottomar;1;4
Ottone;1;1
Ottorino;1;1
Ovidio;1;1
Owen;1;2
Pacey;1;2
Paden;1;2
Paige;2;2
Paisley;2;2
Palmer;1;2
Palmira;2;1
Palmiro;1;1
Pamela;2;3
Pancrazio;1;1
Panfilo;1;1
Pankraz;1;4
Pansy;2;2
Pantaleone;1;1
Paola;2;1
Paolina;2;1
Paolino;1;1
Paolo;1;1
Paride;1;1
Parker;3;2
Parris;3;2
Parsifal;1;4
Pascal;1;12
Pascale;2;8
Pascaline;2;8
Pasquale;1;1
Pasqualina;2;1
Pasqualino;1;1
Patience;2;2
Patrice;1;8
Patricia;2;6
Patrick;1;14
Patrizia;2;1
Patrizio;1;1
Patsy;3;2
Patton;1;2
Patty;2;2
Paul;1;14
Paula;2;6
Paule;2;8
Paulette;2;8
Paulina;2;2
Pauline;2;14
Paxton;1;2
Peace;2;2
Pearl;3;2
Peg;2;2
Peggie;2;2
Peggy;2;2
Pellegrino;1;1
Penelope;2;3
Pénélope;2;8
Penny;2;2
Peppa;2;1
Peppe;1;1
Peppi;1;1
Peppina;2;1
Percival;1;2
Percy;1;2
Peregrine;1;2
Perla;2;1
Perlita;2;1
Perrine;2;8
Perry;1;2
Pete;1;2
Peter;1;6
Petra;2;7
Petronilla;2;1
Pétronille;2;8
Petrus;1;4
Petula;2;2
Petunia;2;2
Peyton;3;2
Phil;1;2
Philadelphia;2;2
Philibert;1;8
Philip;1;2
Philipp;1;4
Philippa;2;4
Philippe;1;8
Phillip;1;2
Philomena;2;6
Philomène;2;8
Phoebe;2;2
Phoenix;3;2
Phyllida;2;2
Phyllis;2;2
Pia;2;5
Piera;2;1
Pierce;1;2
Pierina;2;1
Piero;1;1
Pierre;1;8
Pierrette;2;8
Pietra;2;1
Pietro;1;1
Pina;2;1
Pino;1;1
Pio;1;1
Piper;2;2
Pippa;2;2
Placid;1;2
Placida;2;1
Placide;3;8
Placido;1;1
Plinio;1;1
Pollie;2;2
Polly;2;2
Pompeo;1;1
Ponzio;1;1
Poppy;2;2
Porfirio;1;1
Porsche;2;2
Porter;1;2
Portia;2;2
Praise;2;2
Precious;2;2
Presley;3;2
Preston;1;2
Primo;1;1
Primrose;2;2
Primula;2;2
Prince;1;2
Princess;2;2
Priscilla;2;3
Priska;2;4
Prosper;1;10
Prospero;1;1
Prudenzio;1;1
Quarto;1;1
Queen;2;2
Quentin;1;10
Quincey;1;2
